"file","series","year","severity","check","detail"
"europe/aut140.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKSK101C'"
"europe/aut141.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKSK302C'"
"europe/aut142.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKSK502C'"
"europe/aut143.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKSK901C'"
"europe/aut144.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKZN101G'"
"europe/aut145.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKZN501G'"
"europe/aut146.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKZN901G'"
"europe/aut147.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKZP101A'"
"europe/aut148.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKZP501A'"
"europe/aut149.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKZP902A'"
"europe/aut150.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKZS101C'"
"europe/aut151.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'NKZS502C'"
"europe/blr001.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'nr162163'"
"europe/brit002.rwl",NA,NA,"informational","blank inside series ID","14 ID(s) contain blanks, e.g. 'Q 3718'"
"europe/brit003.rwl",NA,NA,"informational","blank inside series ID","14 ID(s) contain blanks, e.g. 'Q 3349'"
"europe/brit004.rwl",NA,NA,"informational","blank inside series ID","13 ID(s) contain blanks, e.g. 'Q 3333'"
"europe/brit005.rwl",NA,NA,"informational","blank inside series ID","12 ID(s) contain blanks, e.g. 'Q 3743'"
"europe/brit006.rwl",NA,NA,"informational","blank inside series ID","13 ID(s) contain blanks, e.g. 'Q 3320'"
"europe/brit011.rwl",NA,NA,"informational","blank inside series ID","13 ID(s) contain blanks, e.g. 'Q 3588'"
"europe/brit027.rwl",NA,NA,"informational","blank inside series ID","10 ID(s) contain blanks, e.g. 'Q 7678'"
"europe/brit028.rwl",NA,NA,"informational","blank inside series ID","10 ID(s) contain blanks, e.g. 'Q 8283'"
"europe/brit040.rwl",NA,NA,"informational","blank inside series ID","14 ID(s) contain blanks, e.g. 'Q 9491'"
"europe/brit041.rwl",NA,NA,"informational","blank inside series ID","13 ID(s) contain blanks, e.g. 'Q 8723'"
"europe/brit042.rwl",NA,NA,"informational","blank inside series ID","25 ID(s) contain blanks, e.g. 'Q  525'"
"europe/brit043.rwl",NA,NA,"informational","blank inside series ID","10 ID(s) contain blanks, e.g. 'Q 8968'"
"europe/brit044.rwl",NA,NA,"informational","blank inside series ID","16 ID(s) contain blanks, e.g. 'Q 5292'"
"europe/brit045.rwl",NA,NA,"informational","blank inside series ID","5 ID(s) contain blanks, e.g. 'Q 9730'"
"europe/brit046.rwl",NA,NA,"informational","blank inside series ID","26 ID(s) contain blanks, e.g. 'Q 8228'"
"europe/brit047.rwl",NA,NA,"informational","blank inside series ID","6 ID(s) contain blanks, e.g. 'Q 7483'"
"europe/brit070.rwl",NA,NA,"informational","ID fills all 8 columns","36 ID(s) run up against the year field, e.g. 'Uk1Ps01a'"
"europe/brit071.rwl",NA,NA,"informational","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'Uk3Qr01a'"
"europe/brit072.rwl",NA,NA,"informational","ID fills all 8 columns","38 ID(s) run up against the year field, e.g. 'Uk4Qr01a'"
"europe/brit099.rwl",NA,NA,"informational","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'RPTB020M'"
"europe/brit100.rwl",NA,NA,"informational","ID fills all 8 columns","48 ID(s) run up against the year field, e.g. 'F1TB351M'"
"europe/brit6.rwl",NA,NA,"informational","blank inside series ID","26 ID(s) contain blanks, e.g. 'Q  41'"
"europe/bulg003x.rwl",NA,NA,"informational","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. '1223h5b1'"
"europe/che413.rwl",NA,NA,"informational","ID fills all 8 columns","38 ID(s) run up against the year field, e.g. 'HCZ0101a'"
"europe/che414.rwl",NA,NA,"informational","ID fills all 8 columns","49 ID(s) run up against the year field, e.g. 'HCZ1001a'"
"europe/che415.rwl",NA,NA,"informational","ID fills all 8 columns","69 ID(s) run up against the year field, e.g. 'HCZ1101A'"
"europe/che416.rwl",NA,NA,"informational","ID fills all 8 columns","62 ID(s) run up against the year field, e.g. 'HCZ1201a'"
"europe/che417.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'RCS0104a'"
"europe/che417.rwl",NA,NA,"informational","trailing text in field 11","553 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che417x.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'RCS0104a'"
"europe/che417x.rwl",NA,NA,"informational","trailing text in field 11","553 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che418.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'RCS0210A'"
"europe/che418.rwl",NA,NA,"informational","trailing text in field 11","496 line(s) carry text in cols 73-78, e.g. 'Zerma'"
"europe/che418x.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'RCS0210A'"
"europe/che418x.rwl",NA,NA,"informational","trailing text in field 11","496 line(s) carry text in cols 73-78, e.g. 'Zerma'"
"europe/che419.rwl",NA,NA,"informational","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'RCS0302a'"
"europe/che419.rwl",NA,NA,"informational","trailing text in field 11","476 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che419x.rwl",NA,NA,"informational","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'RCS0302a'"
"europe/che419x.rwl",NA,NA,"informational","trailing text in field 11","476 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che420.rwl",NA,NA,"informational","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'RCS0401a'"
"europe/che420.rwl",NA,NA,"informational","trailing text in field 11","221 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che420x.rwl",NA,NA,"informational","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'RCS0401a'"
"europe/che420x.rwl",NA,NA,"informational","trailing text in field 11","221 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che421.rwl",NA,NA,"informational","ID fills all 8 columns","23 ID(s) run up against the year field, e.g. 'RCS0706A'"
"europe/che421.rwl",NA,NA,"informational","trailing text in field 11","502 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che421x.rwl",NA,NA,"informational","ID fills all 8 columns","23 ID(s) run up against the year field, e.g. 'RCS0706A'"
"europe/che421x.rwl",NA,NA,"informational","trailing text in field 11","502 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che422.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'RCS0902a'"
"europe/che422.rwl",NA,NA,"informational","trailing text in field 11","279 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che422x.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'RCS0902a'"
"europe/che422x.rwl",NA,NA,"informational","trailing text in field 11","279 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che423.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'RCS1001A'"
"europe/che423.rwl",NA,NA,"informational","trailing text in field 11","350 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che423x.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'RCS1001A'"
"europe/che423x.rwl",NA,NA,"informational","trailing text in field 11","350 line(s) carry text in cols 73-78, e.g. 'Simpl'"
"europe/che475.rwl",NA,NA,"informational","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'BS01F_02'"
"europe/che476.rwl",NA,NA,"informational","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'CU01F_01'"
"europe/che477.rwl",NA,NA,"informational","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'SC01F_01'"
"europe/che478.rwl",NA,NA,"informational","ID fills all 8 columns","14 ID(s) run up against the year field, e.g. 'SC00T_01'"
"europe/che479.rwl",NA,NA,"informational","ID fills all 8 columns","13 ID(s) run up against the year field, e.g. 'PL01F_01'"
"europe/che480.rwl",NA,NA,"informational","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'PL01T_01'"
"europe/che481.rwl",NA,NA,"informational","ID fills all 8 columns","7 ID(s) run up against the year field, e.g. 'TS01T_01'"
"europe/che482.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'TS01F_01'"
"europe/che483.rwl",NA,NA,"informational","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'TU01F_01'"
"europe/che484.rwl",NA,NA,"informational","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. 'A.A3.704'"
"europe/che485.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'GmePA12A'"
"europe/che499.rwl",NA,NA,"informational","ID fills all 8 columns","18 ID(s) run up against the year field, e.g. 'N13NPS2A'"
"europe/che500.rwl",NA,NA,"informational","ID fills all 8 columns","25 ID(s) run up against the year field, e.g. 'N16NPS2A'"
"europe/che501.rwl",NA,NA,"informational","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'N19_i01A'"
"europe/che502.rwl",NA,NA,"informational","ID fills all 8 columns","23 ID(s) run up against the year field, e.g. 'S16OPS3A'"
"europe/che503.rwl",NA,NA,"informational","ID fills all 8 columns","29 ID(s) run up against the year field, e.g. 'S19OPS2A'"
"europe/che523.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'DWN13L3A'"
"europe/che524.rwl",NA,NA,"informational","ID fills all 8 columns","32 ID(s) run up against the year field, e.g. 'N16L1EWA'"
"europe/che525.rwl",NA,NA,"informational","ID fills all 8 columns","28 ID(s) run up against the year field, e.g. 'N19L10EW'"
"europe/che526.rwl",NA,NA,"informational","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'N22L102S'"
"europe/che527.rwl",NA,NA,"informational","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'S16L101A'"
"europe/che528.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'S19L12EW'"
"europe/che529.rwl",NA,NA,"informational","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'S22L10EW'"
"europe/che552.rwl",NA,NA,"informational","ID fills all 8 columns","137 ID(s) run up against the year field, e.g. 'VDW0002b'"
"europe/che565.rwl",NA,NA,"informational","blank inside series ID","15 ID(s) contain blanks, e.g. 'BAR Bu06'"
"europe/che565.rwl",NA,NA,"informational","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'BAR Bu06'"
"europe/che566.rwl",NA,NA,"informational","blank inside series ID","9 ID(s) contain blanks, e.g. 'BAT Bu08'"
"europe/che566.rwl",NA,NA,"informational","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. 'BAT Bu08'"
"europe/che592.rwl",NA,NA,"informational","ID fills all 8 columns","8 ID(s) run up against the year field, e.g. 'VDW0133a'"
"europe/che603.rwl",NA,NA,"informational","ID fills all 8 columns","142 ID(s) run up against the year field, e.g. 'HCZ0701A'"
"europe/che603x.rwl",NA,NA,"informational","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'HCZ0702A'"
"europe/che605.rwl",NA,NA,"informational","ID fills all 8 columns","48 ID(s) run up against the year field, e.g. 'HCZ0801A'"
"europe/che605x.rwl",NA,NA,"informational","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'hcz0801B'"
"europe/che607.rwl",NA,NA,"informational","ID fills all 8 columns","54 ID(s) run up against the year field, e.g. 'HCZ0901a'"
"europe/che607x.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'HCZ0905A'"
"europe/che612.rwl",NA,NA,"informational","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. 'HCZ1301a'"
"europe/che612x.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'HCZ1303A'"
"europe/che614.rwl",NA,NA,"informational","ID fills all 8 columns","53 ID(s) run up against the year field, e.g. 'RCS0501a'"
"europe/che615.rwl",NA,NA,"informational","ID fills all 8 columns","112 ID(s) run up against the year field, e.g. 'RCS0601a'"
"europe/che616.rwl",NA,NA,"informational","ID fills all 8 columns","195 ID(s) run up against the year field, e.g. 'RCZ0101a'"
"europe/che617.rwl",NA,NA,"informational","ID fills all 8 columns","171 ID(s) run up against the year field, e.g. 'RCZ0201a'"
"europe/che618.rwl",NA,NA,"informational","ID fills all 8 columns","157 ID(s) run up against the year field, e.g. 'RCZ0301a'"
"europe/che619.rwl",NA,NA,"informational","ID fills all 8 columns","160 ID(s) run up against the year field, e.g. 'RCZ0401a'"
"europe/che619x.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'RCZ0412A'"
"europe/che621.rwl",NA,NA,"informational","ID fills all 8 columns","42 ID(s) run up against the year field, e.g. 'SCR0101a'"
"europe/cypr017.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'AMIN11B1'"
"europe/czec001.rwl",NA,NA,"informational","ID fills all 8 columns","37 ID(s) run up against the year field, e.g. 'W7702000'"
"europe/czec001x.rwl",NA,NA,"informational","ID fills all 8 columns","45 ID(s) run up against the year field, e.g. 'D7701000'"
"europe/czec002.rwl",NA,NA,"informational","ID fills all 8 columns","70 ID(s) run up against the year field, e.g. 'C0075010'"
"europe/czec002x.rwl",NA,NA,"informational","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. 'MSD07201'"
"europe/czec011.rwl",NA,NA,"informational","ID fills all 8 columns","42 ID(s) run up against the year field, e.g. 'SUBRE001'"
"europe/czec015.rwl",NA,NA,"informational","ID fills all 8 columns","38 ID(s) run up against the year field, e.g. 'CSJEB001'"
"europe/czec017.rwl",NA,NA,"informational","ID fills all 8 columns","40 ID(s) run up against the year field, e.g. 'SUOST001'"
"europe/czec021.rwl",NA,NA,"informational","ID fills all 8 columns","41 ID(s) run up against the year field, e.g. 'RARAS001'"
"europe/czec023.rwl",NA,NA,"informational","ID fills all 8 columns","40 ID(s) run up against the year field, e.g. 'SUREJ001'"
"europe/czec024.rwl",NA,NA,"informational","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'CSRUZ001'"
"europe/czec026.rwl",NA,NA,"informational","ID fills all 8 columns","35 ID(s) run up against the year field, e.g. 'CSSTS001'"
"europe/czec027.rwl",NA,NA,"informational","ID fills all 8 columns","50 ID(s) run up against the year field, e.g. 'JESUC001'"
"europe/deu302.rwl",NA,NA,"informational","ID fills all 8 columns","14 ID(s) run up against the year field, e.g. 'ddp0101m'"
"europe/deu303.rwl",NA,NA,"informational","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'dek0101m'"
"europe/deu304.rwl",NA,NA,"informational","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'dek0301m'"
"europe/deu305.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'den0101m'"
"europe/deu306.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'den0301m'"
"europe/deu307.rwl",NA,NA,"informational","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'den0401m'"
"europe/deu308.rwl",NA,NA,"informational","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. 'den0501m'"
"europe/deu309.rwl",NA,NA,"informational","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'den0601m'"
"europe/deu310.rwl",NA,NA,"informational","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'den0701m'"
"europe/deu311.rwl",NA,NA,"informational","ID fills all 8 columns","18 ID(s) run up against the year field, e.g. 'den0801m'"
"europe/deu312.rwl",NA,NA,"informational","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'den0901m'"
