"file","series","first","last","span","n","n_zero","med","min","max","out_z","out_val","out_year","n_series","med_span","n_short","frac_short","n_overlap","r","report","tier"
"southamerica/bra035.rwl","FM10b",2009,2018,10,10,0,2.065,0.85,3.11,2.62861701760884,0.85,2016,18,22,1,0.0555555555555556,10,0.910034849790175,FALSE,"collection style"
"europe/swit313.rwl","C2-278",1947,1955,9,9,0,1.28,0.88,4.7,3.28503939466803,4.7,1947,452,31,40,0.0884955752212389,9,0.911752805107077,FALSE,"collection style"
"northamerica/usa/ak161.rwl","BRU14",2007,2015,9,9,0,0.6,0.05,0.87,6.09242649170712,0.05,2015,35,25,1,0.0285714285714286,9,0.91859000632801,FALSE,"collection style"
"europe/swit313.rwl","C2-202",1946,1955,10,10,0,2.17,1.02,6.26,2.69917289321626,6.26,1947,452,31,40,0.0884955752212389,10,0.921285006948181,FALSE,"collection style"
"europe/fin099.rwl","ELK0221b",2003,2010,8,8,0,1.31,0.95,1.97,3.22038736915573,1.97,2006,84,16,13,0.154761904761905,8,0.942114995007737,FALSE,"collection style"
"europe/swit313.rwl","C2-196",1946,1955,10,10,0,2.23,1.49,5.13,3.37957408389969,5.13,1947,452,31,40,0.0884955752212389,10,0.943850903562081,FALSE,"collection style"
"europe/swit313.rwl","C2-324",1947,1955,9,9,0,1.8,1.7,3.4,7.50490640773769,3.4,1947,452,31,40,0.0884955752212389,9,0.948635520231535,FALSE,"collection style"
"northamerica/usa/ca729.rwl","B1MB01",1995,2004,10,10,0,6.84,3.51,11.64,1.98332186362562,3.51,2004,63,35,1,0.0158730158730159,10,0.951625115380645,FALSE,"collection style"
"europe/swit313.rwl","C2-157",1946,1953,8,8,0,3.685,0.96,8.87,2.20943838222332,0.96,1953,452,31,40,0.0884955752212389,8,0.956694033562185,FALSE,"collection style"
"europe/swit313.rwl","C2-230",1946,1952,7,7,0,2.63,0.9,6.38,2.41776883462616,0.9,1952,452,31,40,0.0884955752212389,7,0.956844991337127,FALSE,"collection style"
"europe/swit313.rwl","C2-041",1946,1955,10,10,0,1.505,0.52,5.22,1.19389544468416,5.22,1947,452,31,40,0.0884955752212389,10,0.960592488520084,FALSE,"collection style"
"europe/swit313.rwl","C2-327",1946,1954,9,9,0,3.71,2.21,8.91,3.12086856337632,8.91,1947,452,31,40,0.0884955752212389,9,0.967771496780169,FALSE,"collection style"
"europe/swit313.rwl","C2-194",1946,1953,8,8,0,1.96,1.21,5.79,1.91459251881489,5.79,1947,452,31,40,0.0884955752212389,8,0.98481050456469,FALSE,"collection style"
